ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
61.115.76.jbf,2003-02-20,00:55:19,500.0,878929.0,0000732892-03-000028,.txt,200.0,6787.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:24,500.0,854904.0,0001047469-03-005957,.txt,200.0,328846.0,0.0,1.0,0.0,0.0,0.0,
192.204.106.aba,2003-02-20,00:55:28,500.0,37748.0,0000916641-02-000349,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:55:33,500.0,1005463.0,0000310407-03-000008,.txt,200.0,8427.0,0.0,1.0,0.0,0.0,0.0,
203.195.159.jcf,2003-02-20,00:55:36,500.0,863061.0,0001041633-03-000003,opix10q.txt,200.0,45886.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:55:36,500.0,1191492.0,0000950134-03-002690,.txt,200.0,49111.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:42,500.0,920354.0,0000920354-03-000013,.txt,200.0,18056.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:44,500.0,68709.0,0001183159-03-000004,.txt,200.0,20003.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:45,500.0,1061310.0,0000950103-03-000620,.txt,200.0,16508.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:46,500.0,1061310.0,0000950123-03-001687,.txt,200.0,17957.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:48,500.0,1065615.0,0000909143-03-000028,.txt,200.0,12901.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:55:50,500.0,1092797.0,0001002334-03-000040,.txt,200.0,5549.0,0.0,1.0,0.0,0.0,0.0,
138.88.150.edd,2003-02-20,00:55:52,500.0,1039276.0,0001045969-01-000373,-index.htm,200.0,4956.0,1.0,0.0,0.0,1.0,0.0,win
172.194.149.bic,2003-02-20,00:55:53,500.0,810370.0,0001047469-03-000059,.txt,200.0,73692.0,0.0,0.0,0.0,4.0,0.0,mie
172.194.149.bic,2003-02-20,00:55:55,500.0,810370.0,0001047469-03-000059,-index.htm,200.0,2755.0,1.0,0.0,0.0,4.0,0.0,mie
192.204.106.aba,2003-02-20,00:55:57,500.0,37748.0,0000892569-99-000124,.txt,200.0,406859.0,0.0,0.0,0.0,1.0,0.0,mie
172.194.149.bic,2003-02-20,00:56:01,500.0,810370.0,0001047469-03-000059,a2097335z10ksb.htm,200.0,72171.0,0.0,0.0,0.0,9.0,0.0,mie
4.62.241.bcf,2003-02-20,00:56:04,500.0,1179929.0,0000898430-02-004683,dex31.txt,200.0,5336.0,0.0,0.0,0.0,9.0,0.0,win
138.88.150.edd,2003-02-20,00:56:08,500.0,1039276.0,0001045969-01-000373,-0007.txt,200.0,29343.0,0.0,0.0,0.0,9.0,0.0,win
205.186.169.ceb,2003-02-20,00:56:26,500.0,701985.0,0000950109-02-002157,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
205.186.169.ceb,2003-02-20,00:56:29,500.0,701985.0,0000950109-02-002157,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
66.68.69.idh,2003-02-20,00:56:38,500.0,811669.0,0000950123-00-001906,-index.html,200.0,196115.0,1.0,0.0,0.0,1.0,0.0,win
208.147.1.ech,2003-02-20,00:56:47,500.0,1126463.0,9999999997-02-006708,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:56:52,500.0,780053.0,0000892569-03-000468,.txt,200.0,45268.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:56:54,500.0,945617.0,0001086380-03-000005,.txt,200.0,6669.0,0.0,1.0,0.0,0.0,0.0,
68.68.62.gjh,2003-02-20,00:56:54,500.0,313838.0,0000950109-02-003508,d20f.htm,200.0,2343903.0,0.0,0.0,0.0,9.0,0.0,win
4.62.241.bcf,2003-02-20,00:56:55,500.0,1179929.0,0000898430-02-004683,ds1.htm,200.0,1559188.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:56:56,500.0,742054.0,0001181431-03-002849,.txt,200.0,20933.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:56:59,500.0,1187748.0,0001187748-03-000003,.txt,200.0,22148.0,0.0,1.0,0.0,0.0,0.0,
138.88.150.edd,2003-02-20,00:57:01,500.0,97886.0,0000914760-02-000034,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
138.88.150.edd,2003-02-20,00:57:08,500.0,97886.0,0000914760-02-000034,t19339k02.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
12.37.61.jdd,2003-02-20,00:57:24,500.0,1127055.0,0000950157-03-000095,sc13ga.txt,200.0,7674.0,0.0,0.0,0.0,9.0,0.0,win
66.68.69.idh,2003-02-20,00:57:33,500.0,811669.0,0000950123-01-002138,-index.htm,200.0,3524.0,1.0,0.0,0.0,1.0,0.0,win
157.191.2.ide,2003-02-20,00:57:36,500.0,1103838.0,0000950103-02-000960,.txt,200.0,10617.0,0.0,0.0,0.0,1.0,0.0,win
138.88.150.edd,2003-02-20,00:57:38,500.0,1039276.0,0000927016-02-001461,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
66.68.69.idh,2003-02-20,00:57:43,500.0,811669.0,0000950123-01-002138,y43679ex13.txt,200.0,137351.0,0.0,0.0,0.0,9.0,0.0,win
138.88.150.edd,2003-02-20,00:57:44,500.0,1039276.0,0000927016-02-001461,d10k.txt,200.0,251256.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:58:04,500.0,914475.0,0001123344-03-000002,.txt,200.0,19547.0,0.0,1.0,0.0,0.0,0.0,
167.230.38.jhd,2003-02-20,00:58:15,500.0,879316.0,9999999997-02-022823,.paper,200.0,290.0,0.0,0.0,0.0,9.0,0.0,win
216.121.191.eag,2003-02-20,00:58:17,500.0,1126003.0,0001062993-03-000137,.txt,206.0,188301.0,0.0,1.0,0.0,0.0,1.0,
203.196.189.bge,2003-02-20,00:58:21,500.0,74928.0,0000950144-03-001525,-index.htm,200.0,2680.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:58:21,500.0,1189712.0,0000950123-03-001674,.txt,200.0,1371590.0,0.0,1.0,0.0,0.0,0.0,
131.128.223.aah,2003-02-20,00:58:25,500.0,37996.0,0000037996-02-000015,-index.htm,200.0,3216.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:58:26,500.0,1207384.0,0000931763-03-000326,.txt,200.0,39688.0,0.0,1.0,0.0,0.0,0.0,
170.148.92.fca,2003-02-20,00:58:27,500.0,1026735.0,9999999997-02-056788,-index.htm,200.0,2156.0,1.0,0.0,0.0,1.0,0.0,win
170.148.92.jda,2003-02-20,00:58:30,500.0,1026735.0,9999999997-02-056788,.paper,200.0,293.0,0.0,0.0,0.0,9.0,0.0,win
203.196.189.bge,2003-02-20,00:58:30,500.0,74928.0,0000950144-03-001525,g80581exv99w2.htm,200.0,3470.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:58:30,500.0,1024669.0,0001017480-03-000012,.txt,200.0,13665.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:31,500.0,824169.0,0000950133-03-000476,.txt,200.0,45426.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:33,500.0,824169.0,0000950133-03-000477,.txt,200.0,45446.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:36,500.0,824169.0,0000950133-03-000479,.txt,200.0,45533.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:38,500.0,824169.0,0000950133-03-000480,.txt,200.0,45661.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:39,500.0,824169.0,0000950133-03-000481,.txt,200.0,45567.0,0.0,1.0,0.0,0.0,0.0,
170.148.92.fca,2003-02-20,00:58:41,500.0,1026735.0,9999999997-02-054252,-index.htm,200.0,2141.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:58:43,500.0,824169.0,0000950133-03-000483,.txt,200.0,45621.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:47,500.0,1079426.0,0001104659-03-002694,.txt,200.0,66878.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:48,500.0,1098933.0,0000096021-03-000008,.txt,200.0,7164.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:49,500.0,1098933.0,0000096021-03-000010,.txt,200.0,7164.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:58:54,500.0,1158967.0,0001158967-03-000006,.txt,200.0,12747.0,0.0,1.0,0.0,0.0,0.0,
65.56.117.bhf,2003-02-20,00:58:58,500.0,1016370.0,0000950170-96-000321,.txt,200.0,516566.0,0.0,0.0,0.0,1.0,0.0,win
12.39.103.aah,2003-02-20,00:59:04,500.0,314808.0,0000314808-02-000022,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
192.204.106.aba,2003-02-20,00:59:05,500.0,37748.0,0000892569-99-000156,.txt,200.0,184934.0,0.0,0.0,0.0,1.0,0.0,mie
12.39.103.aah,2003-02-20,00:59:07,500.0,314808.0,0000314808-02-000022,form10k2001.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
66.45.102.hec,2003-02-20,00:59:23,500.0,1069450.0,0001047469-99-026171,.txt,200.0,94088.0,0.0,1.0,0.0,0.0,0.0,lin
203.196.189.bge,2003-02-20,00:59:27,500.0,74928.0,0000950144-03-001525,g80581exv99w1.htm,200.0,3398.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:59:34,500.0,1183469.0,0000072333-03-000027,.txt,200.0,23639.0,0.0,1.0,0.0,0.0,0.0,
131.128.223.aah,2003-02-20,00:59:35,500.0,37996.0,0000037996-02-000015,v7.txt,200.0,454118.0,0.0,0.0,0.0,9.0,0.0,mie
66.45.102.hec,2003-02-20,00:59:35,500.0,1094814.0,0000891618-99-004210,.txt,200.0,94086.0,0.0,1.0,0.0,0.0,0.0,lin
61.115.76.jbf,2003-02-20,00:59:36,500.0,72333.0,0000072333-03-000027,.txt,200.0,23639.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:59:37,500.0,72333.0,0000072333-03-000028,.txt,200.0,18630.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:59:50,500.0,72911.0,0000909567-03-000214,.txt,200.0,742559.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:59:51,500.0,72911.0,0001093801-03-000218,.txt,200.0,37154.0,0.0,1.0,0.0,0.0,0.0,
66.45.102.hec,2003-02-20,00:59:51,500.0,1078717.0,0000940180-99-000498,.txt,200.0,94086.0,0.0,1.0,0.0,0.0,0.0,lin
213.68.73.jdd,2003-02-20,00:59:52,500.0,813781.0,0001021408-03-002936,d10q.txt,200.0,180705.0,0.0,0.0,0.0,10.0,0.0,win
61.115.76.jbf,2003-02-20,00:59:52,500.0,353191.0,0001019056-03-000187,.txt,200.0,12883.0,0.0,1.0,0.0,0.0,0.0,
203.167.121.gbi,2003-02-20,00:59:53,500.0,1091164.0,0001168196-03-000012,-index.htm,200.0,2672.0,1.0,0.0,0.0,1.0,0.0,win
203.167.121.gbi,2003-02-20,00:59:57,500.0,1091164.0,0001168196-03-000012,gtecdec02q.txt,200.0,92414.0,0.0,0.0,0.0,9.0,0.0,win
147.26.182.gee,2003-02-20,00:59:59,500.0,823768.0,0000950129-02-001250,h93477ex21-1.txt,304.0,,0.0,0.0,0.0,10.0,0.0,win
61.115.76.jbf,2003-02-20,01:00:19,500.0,742212.0,0000950131-03-000746,.txt,200.0,833963.0,0.0,1.0,0.0,0.0,0.0,
199.206.254.gai,2003-02-20,01:00:51,500.0,1056294.0,0001012870-03-000711,.txt,200.0,697429.0,0.0,0.0,0.0,1.0,0.0,win
64.81.244.cib,2003-02-20,01:00:53,500.0,2601.0,0000932214-03-000023,.txt,200.0,56833.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:00:55,500.0,1041868.0,0000950123-03-001639,.txt,200.0,33037.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:00:57,500.0,945634.0,0001169232-03-001435,.txt,200.0,43500.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:00:58,500.0,917707.0,0000950134-03-002735,.txt,200.0,55042.0,0.0,1.0,0.0,0.0,0.0,
68.158.236.aie,2003-02-20,01:01:00,500.0,81061.0,0000081061-96-000033,.txt,200.0,28381.0,0.0,0.0,0.0,1.0,0.0,mie
199.206.254.gai,2003-02-20,01:01:01,500.0,1056294.0,0001012870-03-000711,-index.htm,200.0,2245.0,1.0,0.0,0.0,1.0,0.0,win
147.26.182.gee,2003-02-20,01:01:09,500.0,823768.0,0000950129-02-001250,h93477ex23-1.txt,200.0,929.0,0.0,0.0,0.0,7.0,0.0,win
12.231.232.cej,2003-02-20,01:01:16,500.0,915735.0,0000950123-03-001540,.txt,200.0,9842.0,0.0,0.0,0.0,10.0,0.0,win
207.175.251.baj,2003-02-20,01:01:17,500.0,1034054.0,0001021408-03-003037,-index.htm,200.0,3106.0,1.0,0.0,0.0,1.0,0.0,
137.153.0.hjf,2003-02-20,01:01:20,500.0,907687.0,0000907687-02-000023,edgar10k.txt,200.0,176724.0,0.0,0.0,0.0,9.0,0.0,win
147.26.182.gee,2003-02-20,01:01:20,500.0,823768.0,0000950129-02-001250,h93477ex12-1.txt,200.0,3455.0,0.0,0.0,0.0,7.0,0.0,win
207.175.251.baj,2003-02-20,01:01:25,500.0,1034054.0,0001021408-03-003037,dsc13d.htm,200.0,100379.0,0.0,0.0,0.0,9.0,0.0,
204.227.255.aba,2003-02-20,01:01:29,500.0,1084755.0,0000912057-01-001831,-index.htm,200.0,2993.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:01:29,500.0,937846.0,0000950133-03-000479,.txt,200.0,45533.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:01:30,500.0,320321.0,0001140361-03-000529,.txt,200.0,20217.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:01:33,500.0,73952.0,0000073952-03-000027,.txt,200.0,7362.0,0.0,1.0,0.0,0.0,0.0,
204.227.255.aba,2003-02-20,01:01:35,500.0,1084755.0,0000912057-01-001831,a2034394zdef14a.htm,200.0,195805.0,0.0,0.0,0.0,9.0,0.0,win
147.26.182.gee,2003-02-20,01:01:37,500.0,823768.0,0000950129-02-001250,h93477e10-k.txt,200.0,442301.0,0.0,0.0,0.0,7.0,0.0,win
61.115.76.jbf,2003-02-20,01:01:43,500.0,73952.0,0000073952-03-000034,.txt,200.0,10557.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:01:46,500.0,73952.0,0000073952-03-000036,.txt,200.0,7465.0,0.0,1.0,0.0,0.0,0.0,
207.162.229.jcf,2003-02-20,01:01:56,500.0,1034842.0,0000912057-02-012415,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:02:00,500.0,1079880.0,0001129787-03-000045,.txt,200.0,14640.0,0.0,1.0,0.0,0.0,0.0,
68.158.236.aie,2003-02-20,01:02:01,500.0,81061.0,0000081061-02-000025,-index.htm,200.0,2751.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,01:02:03,500.0,909171.0,0000909450-03-000038,.txt,200.0,12992.0,0.0,1.0,0.0,0.0,0.0,
68.158.236.aie,2003-02-20,01:02:04,500.0,81061.0,0000081061-02-000025,q32002.txt,200.0,45695.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,01:02:05,500.0,1082506.0,0001012870-03-000799,.txt,200.0,30783.0,0.0,1.0,0.0,0.0,0.0,
207.175.251.baj,2003-02-20,01:02:08,500.0,1034054.0,0000916641-02-001945,-index.htm,200.0,2524.0,1.0,0.0,0.0,1.0,0.0,
147.26.182.gee,2003-02-20,01:02:10,500.0,823768.0,0000950129-02-001250,.txt,200.0,508993.0,0.0,0.0,0.0,7.0,0.0,win
207.175.251.baj,2003-02-20,01:02:11,500.0,1034054.0,0000916641-02-001945,d10q.txt,200.0,160905.0,0.0,0.0,0.0,9.0,0.0,
61.115.76.jbf,2003-02-20,01:02:25,500.0,1042456.0,0001000096-03-000075,.txt,200.0,59991.0,0.0,1.0,0.0,0.0,0.0,
147.26.182.gee,2003-02-20,01:02:26,500.0,823768.0,0000950129-02-001250,.hdr.sgml,200.0,830.0,0.0,0.0,0.0,7.0,0.0,win
61.115.76.jbf,2003-02-20,01:02:27,500.0,1042456.0,0001000096-03-000071,.txt,200.0,3830.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:28,500.0,1042456.0,0001000096-03-000072,.txt,200.0,7065.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:29,500.0,1184879.0,0000950152-03-001959,.txt,200.0,46302.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:30,500.0,350524.0,0001052812-03-000024,.txt,200.0,20419.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:32,500.0,75129.0,0000950134-03-002690,.txt,200.0,49111.0,0.0,1.0,0.0,0.0,0.0,
147.26.182.gee,2003-02-20,01:02:34,500.0,823768.0,0000950129-02-001250,.hdr.sgml,200.0,830.0,0.0,0.0,0.0,7.0,0.0,win
162.39.161.hhg,2003-02-20,01:02:38,500.0,352915.0,0001021408-02-013798,-index.htm,200.0,2729.0,1.0,0.0,0.0,1.0,0.0,win
4.42.225.fef,2003-02-20,01:02:39,500.0,1172216.0,9999999997-03-004572,-index.htm,200.0,1806.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:02:39,500.0,889930.0,0000884589-03-000017,.txt,200.0,18813.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:40,500.0,75252.0,0001021224-03-000006,.txt,200.0,10143.0,0.0,1.0,0.0,0.0,0.0,
4.42.225.fef,2003-02-20,01:02:42,500.0,1172216.0,9999999997-03-004572,.paper,200.0,295.0,0.0,0.0,0.0,9.0,0.0,win
162.39.161.hhg,2003-02-20,01:02:45,500.0,352915.0,0001021408-02-013798,d10q.htm,200.0,271057.0,0.0,0.0,0.0,9.0,0.0,win
4.42.225.fef,2003-02-20,01:02:46,500.0,1172216.0,9999999997-03-004572,.txt,200.0,1463.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:02:48,500.0,1125259.0,0000891836-03-000112,.txt,200.0,7062.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:49,500.0,705200.0,0001179818-03-000001,.txt,200.0,8914.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:02:55,500.0,1084717.0,0001029311-03-000029,.txt,200.0,12813.0,0.0,1.0,0.0,0.0,0.0,
147.26.182.gee,2003-02-20,01:02:59,500.0,823768.0,0000950129-02-001250,-index.htm,200.0,2990.0,1.0,0.0,0.0,7.0,0.0,win
61.115.76.jbf,2003-02-20,01:02:59,500.0,1011344.0,0001011344-03-000031,.txt,200.0,13861.0,0.0,1.0,0.0,0.0,0.0,
205.186.169.ceb,2003-02-20,01:03:01,500.0,701985.0,0000950109-02-002157,dex1018.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
205.186.169.ceb,2003-02-20,01:03:05,500.0,701985.0,0000950109-02-002157,dex1019.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:05,500.0,878816.0,0000878816-03-000002,.txt,200.0,11225.0,0.0,1.0,0.0,0.0,0.0,
205.186.169.ceb,2003-02-20,01:03:07,500.0,701985.0,0000950109-02-002157,dex1020.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
204.227.255.aba,2003-02-20,01:03:08,500.0,1084755.0,0000912057-00-043133,-index.htm,200.0,2372.0,1.0,0.0,0.0,1.0,0.0,win
205.186.169.ceb,2003-02-20,01:03:10,500.0,701985.0,0000950109-02-002157,dex1021.txt,206.0,28270.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:13,500.0,1103406.0,0001139020-03-000032,.txt,200.0,168394.0,0.0,1.0,0.0,0.0,0.0,
204.227.255.aba,2003-02-20,01:03:14,500.0,1084755.0,0000912057-00-043133,a2026476zdefs14a.txt,200.0,35650.0,0.0,0.0,0.0,9.0,0.0,win
205.186.169.ceb,2003-02-20,01:03:14,500.0,701985.0,0000950109-02-002157,dex11.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
4.62.241.bcf,2003-02-20,01:03:14,500.0,1029129.0,0000950153-00-000239,-index.html,200.0,2069606.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:17,500.0,1096691.0,0001156973-03-000276,.txt,200.0,12215.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:03:21,500.0,1065614.0,0000909143-03-000031,.txt,200.0,12911.0,0.0,1.0,0.0,0.0,0.0,
205.186.169.ceb,2003-02-20,01:03:25,500.0,701985.0,0000950109-02-002157,dex13.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:30,500.0,1006264.0,0000930661-03-000728,.txt,200.0,663306.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:03:32,500.0,1129793.0,0000919567-03-000026,.txt,200.0,15972.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:03:34,500.0,1187752.0,0001187752-03-000004,.txt,200.0,21929.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,01:03:35,500.0,1178551.0,0001145549-03-000151,-index.htm,200.0,3585.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:37,500.0,771729.0,0000898432-03-000259,.txt,200.0,10745.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:03:38,500.0,910110.0,0000884589-03-000030,.txt,200.0,18701.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,01:03:39,500.0,1178551.0,0001145549-03-000151,k00331exv3.htm,200.0,7312.0,0.0,0.0,0.0,9.0,0.0,win
204.227.255.aba,2003-02-20,01:03:40,500.0,1084755.0,0000912057-00-054467,-index.htm,200.0,2785.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:43,500.0,1184963.0,0000931731-03-000040,.txt,200.0,13000.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,01:03:44,500.0,1178551.0,0001145549-03-000151,-index.htm,200.0,3585.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:44,500.0,1120778.0,0000777491-03-000007,.txt,200.0,8110.0,0.0,1.0,0.0,0.0,0.0,
204.227.255.aba,2003-02-20,01:03:45,500.0,1084755.0,0000912057-00-054467,a2033886zpre14a.htm,200.0,183897.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,01:03:47,500.0,1057226.0,0001050502-03-000170,.txt,200.0,15869.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:03:48,500.0,1057226.0,0001050502-03-000171,.txt,200.0,14824.0,0.0,1.0,0.0,0.0,0.0,
165.125.49.ggf,2003-02-20,01:03:51,500.0,1003124.0,0001021408-03-003090,.txt,200.0,1700267.0,0.0,1.0,0.0,0.0,1.0,
61.115.76.jbf,2003-02-20,01:03:51,500.0,1057226.0,0001050502-03-000173,.txt,200.0,12734.0,0.0,1.0,0.0,0.0,0.0,
165.125.49.ggf,2003-02-20,01:03:58,500.0,1003124.0,0001021408-03-003090,.hdr.sgml,200.0,748.0,0.0,1.0,0.0,0.0,1.0,
165.125.49.ggf,2003-02-20,01:03:59,500.0,1025985.0,0001015402-03-000477,.txt,200.0,390162.0,0.0,1.0,0.0,0.0,1.0,
165.125.49.ggf,2003-02-20,01:04:01,500.0,1025985.0,0001015402-03-000477,.hdr.sgml,200.0,877.0,0.0,1.0,0.0,0.0,1.0,
165.125.49.ggf,2003-02-20,01:04:05,500.0,1072342.0,0000950124-03-000368,.txt,200.0,1272724.0,0.0,1.0,0.0,0.0,1.0,
61.115.76.jbf,2003-02-20,01:04:17,500.0,1003124.0,0001021408-03-003090,.txt,200.0,1700267.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,01:04:28,500.0,1178551.0,0001145549-03-000151,k00331exv5.htm,200.0,870504.0,0.0,0.0,0.0,9.0,0.0,win
141.212.98.aej,2003-02-20,01:04:28,500.0,1024302.0,0000891618-03-000702,f86711dmdefm14a.htm,200.0,804552.0,0.0,0.0,0.0,10.0,0.0,win
61.115.76.jbf,2003-02-20,01:04:28,500.0,78150.0,0000078150-03-000009,.txt,200.0,27274.0,0.0,1.0,0.0,0.0,0.0,
169.237.100.hdj,2003-02-20,01:04:40,500.0,709283.0,0001012870-02-002895,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
165.125.49.ggf,2003-02-20,01:04:44,500.0,1169358.0,0000950123-03-001646,.txt,200.0,1067029.0,0.0,1.0,0.0,0.0,1.0,
169.237.100.hdj,2003-02-20,01:04:46,500.0,709283.0,0001012870-02-002895,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,01:04:57,500.0,893660.0,0000893660-03-000005,.txt,200.0,384427.0,0.0,1.0,0.0,0.0,0.0,
165.125.49.ggf,2003-02-20,01:05:00,500.0,7332.0,0000950123-03-001645,.hdr.sgml,200.0,771.0,0.0,1.0,0.0,0.0,1.0,
165.125.49.ggf,2003-02-20,01:05:02,500.0,742126.0,0001015402-03-000473,.txt,200.0,728708.0,0.0,1.0,0.0,0.0,1.0,
61.115.76.jbf,2003-02-20,01:05:05,500.0,78749.0,0001125842-03-000004,.txt,200.0,10125.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,01:05:07,500.0,78749.0,0001125842-03-000005,.txt,200.0,10815.0,0.0,1.0,0.0,0.0,0.0,
205.228.12.hjf,2003-02-20,01:05:08,500.0,870517.0,0000870517-02-000033,.txt,200.0,75578.0,0.0,0.0,0.0,1.0,0.0,win
208.15.31.dda,2003-02-20,01:05:10,500.0,67727.0,0000067727-01-500021,.txt,200.0,282897.0,0.0,0.0,0.0,4.0,0.0,win
68.159.71.fcg,2003-02-20,01:05:13,500.0,108772.0,0001093801-03-000211,.txt,200.0,36904.0,0.0,0.0,0.0,1.0,0.0,mie
208.15.31.dda,2003-02-20,01:05:16,500.0,67727.0,0000067727-01-500021,-index.htm,200.0,2507.0,1.0,0.0,0.0,4.0,0.0,win
61.115.76.jbf,2003-02-20,01:05:17,500.0,930709.0,0000930709-03-000003,.txt,200.0,115783.0,0.0,1.0,0.0,0.0,0.0,
